id,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
14235,1.2125,0.925,0.2875,17.67591325,6.64795775,4.082328,4.3941725,8.37
14236,1.6625,1.3625,0.475,45.99706375,17.7184375,10.9712565,14.9827108,11.61
14237,1.0625,0.825,0.2875,10.3475675,4.69184225,2.3530085,3.118445,9.75
14238,1.525,1.2125,0.4,31.19862475,11.4815475,5.59902625,8.6465975,13.67
14239,1.625,1.3125,0.4375,46.776675,19.54698025,8.391452,9.63883,10.02
14240,1.4375,1.1125,0.375,26.63435525,12.0485375,5.5848515,8.6465975,10.82
14241,1.4875,1.1375,0.3875,33.26813825,13.9196045,7.52679225,9.2135875,9.89
14242,1.6375,1.275,0.3875,32.0065855,16.25843825,6.3219385,8.50485,9.05
14243,1.6,1.25,0.4125,34.68561325,16.3576615,6.973977,10.0640725,10.29
14244,1.3625,1.025,0.3375,18.1153305,7.47009325,4.5642695,5.386405,11.79
14245,1.4375,1.0875,0.3625,22.55202725,9.87980075,5.45727875,6.23689,8.38
14246,1.1875,0.8875,0.35,13.33843975,4.932813,3.628736,5.10291,10.3
14247,1.4125,1.1375,0.4125,28.5479465,13.2959155,5.10291,7.37087,8.77
14248,1.6125,1.3125,0.4625,39.02308675,16.2442635,8.80251975,8.97261675,10.74
14249,1.5,1.15,0.3875,26.54930675,9.412034,5.71242425,8.788345,10.58
14250,1.7,1.35,0.5,44.43784125,19.6462035,7.7961125,13.60776,13.18
14251,1.675,1.3,0.4125,33.9343515,14.911837,8.29222875,8.9867915,10.14
14252,1.3375,1.0875,0.3875,25.27357925,9.68135425,5.0178615,7.087375,10.22
14253,1.475,1.175,0.3875,28.859791,13.53688625,5.96756975,7.3425205,9.25
14254,1.625,1.2625,0.475,38.73959175,17.1514475,8.60407325,10.3475675,9.76
14255,1.4,1.0875,0.3625,24.99008425,8.561549,5.556502,7.087375,10.62
14256,1.5,1.2,0.4125,31.808139,13.11164375,6.973977,9.4970825,12.93
14257,1.5,1.1875,0.4,29.5118295,11.8217415,7.15824875,9.922325,15.24
14258,1.5,1.15,0.4,31.62386725,13.36678925,6.64795775,8.50485,10.45
14259,1.4,1.1125,0.325,24.84833675,10.9145575,6.2652395,7.7961125,10.8
14260,1.5625,1.1875,0.4125,33.962701,14.92601175,7.15824875,8.9300925,10.75
14261,1.3875,1.1375,0.3125,29.1149365,11.0846545,6.010094,8.0796075,13.97
14262,1.3,1.025,0.3,20.3265915,7.92368525,4.2240755,6.520385,11.96
14263,1.5625,1.225,0.4,32.16250775,15.4504775,6.93145275,9.4970825,9.22
14264,1.45,1.0625,0.3125,23.88445375,11.07047975,4.60679375,6.13766675,8.54
14265,1.6375,1.2375,0.45,40.12871725,14.401546,8.901743,12.6155275,12.96
14266,1.6375,1.275,0.4625,45.3875495,19.77377625,10.78698475,11.623295,11.03
14267,1.5,1.2,0.4125,35.6920205,15.762322,6.13766675,9.7805775,10.93
14268,1.05,0.8625,0.3,11.2547515,4.53592,2.62232875,3.8271825,8.23
14269,1.625,1.2875,0.3875,36.78347625,16.5277585,8.46232575,8.3631025,10.46
14270,1.3,1.0,0.3,19.43358225,9.865626,3.86970675,5.5281525,8.24
14271,1.225,1.0,0.3125,15.77649675,6.90310325,3.81300775,5.23048275,9.71
14272,1.575,1.225,0.4,32.16250775,14.628342,6.2652395,8.9300925,10.29
14273,1.5,1.1875,0.3875,38.82464025,18.3421265,6.76135575,9.63883,9.66
14274,1.2875,1.0375,0.35,20.93610575,7.824462,4.309124,6.0951425,10.51
14275,1.925,1.3875,0.4125,45.5576465,20.751834,11.4248485,14.0330025,12.83
14276,1.45,1.15,0.375,26.52095725,12.0485375,5.556502,8.3631025,10.26
14277,1.2625,1.025,0.2875,15.26620575,6.4920355,2.84912475,5.6699,8.94
14278,1.4625,1.1375,0.4125,29.69610125,13.1825175,6.64795775,8.9300925,9.91
14279,1.4375,1.0875,0.35,23.530085,11.1413535,4.91863825,6.747181,9.39
14280,1.4,1.1,0.3375,23.45921125,11.35397475,4.86193925,5.31553125,7.77
14281,1.525,1.2375,0.45,36.457457,13.2959155,8.3631025,11.15552825,11.86
14282,1.525,1.1875,0.425,35.16755475,13.664459,8.391452,10.035723,12.99
14283,1.325,1.05,0.35,22.5378525,10.21999475,4.40834725,6.520385,9.77
14284,1.5,1.1875,0.375,31.56716825,14.72756525,6.3219385,8.278054,12.85
14285,1.6375,1.3125,0.5125,42.354153,20.34076625,8.7599955,11.90679,11.05
14286,1.0875,0.8375,0.275,12.9557215,5.14543425,2.93417325,3.8271825,8.13
14287,1.5625,1.2125,0.4,34.6147395,14.84096325,7.6827145,8.9300925,11.96
14288,1.5625,1.2,0.4,36.55668025,16.57028275,8.17883075,9.2135875,11.54
14289,1.5875,1.2,0.45,34.6147395,14.4298955,7.89533575,9.7805775,12.75
14290,1.4625,1.1375,0.3875,28.36367475,10.19164525,7.6827145,8.3631025,14.16
14291,1.4,1.1375,0.375,27.20134525,12.57300325,5.48562825,8.0796075,9.26
14292,1.5,1.1875,0.3875,28.803092,13.31009025,6.67630725,7.4559185,9.94
14293,1.4375,1.125,0.375,24.777463,10.489315,6.22271525,7.7961125,8.77
14294,1.5625,1.2,0.4375,33.1972645,13.65028425,7.484268,9.355335,14.12
14295,1.075,0.8125,0.325,13.50853675,4.63514325,3.01922175,4.706017,9.85
14296,1.3125,0.9875,0.325,15.83319575,6.293589,3.52951275,4.819415,8.46
14297,1.4125,1.1,0.4,28.67551925,13.380964,7.07320025,7.27164675,9.25
14298,1.45,1.15,0.4,25.84056925,10.64523725,6.13766675,7.83863675,10.53
14299,1.3,1.05,0.4,21.1203775,8.17883075,4.4508715,6.3786375,10.57
14300,1.6625,1.3,0.45,39.179009,17.22232125,9.128539,10.0640725,9.42
14301,1.425,1.125,0.4125,22.792998,10.6310625,3.95475525,8.06543275,9.27
14302,1.6875,1.2875,0.5,41.8722115,17.61921425,10.149121,11.226402,13.02
14303,1.35,1.0375,0.35,22.11261,8.97261675,4.7910655,6.70465675,8.76
14304,1.375,1.0875,0.3125,24.777463,10.489315,4.29494925,5.10291,9.48
14305,1.3,1.0,0.3125,20.05727125,9.63883,3.7137845,5.953395,9.08
14306,1.4,1.125,0.3875,27.91008275,11.97766375,5.00368675,7.7961125,9.52
14307,1.7,1.3125,0.5,51.7378375,21.262125,10.92873225,12.7289255,11.88
14308,1.25,0.9875,0.4,18.71067,7.52679225,3.86970675,6.0951425,9.62
14309,1.3,1.0,0.3125,15.37960375,6.0951425,4.3941725,5.046211,9.72
14310,1.1,0.925,0.3,14.628342,6.10931725,3.231843,4.3941725,8.96
14311,1.35,1.05,0.325,19.83047525,8.83086925,3.288542,6.3219385,10.615
14312,1.575,1.2625,0.45,32.6869735,14.61416725,9.11436425,8.0796075,10.5
14313,1.4125,1.175,0.3875,30.0221205,12.31785775,6.8889285,10.0640725,14.57
14314,1.3,1.0375,0.325,21.659018,9.31281075,5.556502,6.9456275,9.2
14315,1.575,1.2125,0.45,35.25260325,15.0535845,8.66077225,10.489315,13.13
14316,1.3875,1.0875,0.375,24.323871,10.6877615,4.49339575,8.221355,10.65
14317,1.675,1.3625,0.4875,48.94541175,12.94154675,12.09106175,15.4504775,13.53
14318,1.625,1.25,0.4125,35.3518265,16.0174675,8.5331995,8.6465975,9.95
14319,1.775,1.375,0.5,45.7277435,20.0430965,9.525432,14.004653,11.156666666666665
14320,1.075,0.8375,0.25,11.6516445,4.9611625,2.48058125,3.8271825,8.84
14321,1.3,1.0,0.3375,20.8935815,7.49844275,4.082328,5.23048275,11.66
14322,1.475,1.225,0.4125,31.22697425,12.757275,5.40057975,9.922325,10.69
14323,1.675,1.3,0.4375,36.230661,16.93882625,8.46232575,9.4970825,9.49
14324,1.55,1.175,0.3125,31.9498865,14.13222575,7.200773,8.6465975,9.42
14325,1.5625,1.2375,0.4125,34.23202125,14.47241975,7.427569,11.056305,12.55
14326,1.5125,1.2375,0.3875,33.55163325,13.56523575,6.973977,8.88756825,10.29
14327,1.5,1.1875,0.375,29.7386255,12.757275,6.5487345,7.087375,13.22
14328,1.6375,1.35,0.4125,36.514156,13.99047825,8.391452,12.3320325,12.61
14329,1.4,1.1125,0.4375,27.37144225,11.41067375,5.386405,8.3631025,11.73
14330,1.6125,1.25,0.475,43.81415225,19.97222275,10.90038275,10.90038275,9.81
14331,1.5,1.2,0.3625,35.16755475,17.08057375,7.52679225,8.674947,9.33
14332,1.575,1.2625,0.5125,46.096287,19.220961,8.391452,12.3320325,13.97
14333,1.5125,1.125,0.3875,28.462898,11.77921725,6.917278,7.7961125,11.02
14334,1.4875,1.2125,0.425,30.05047,11.8784405,7.7961125,9.922325,13.63
14335,1.5875,1.25,0.425,36.5425055,16.42853525,8.88756825,9.4970825,12.11
14336,1.25,0.95,0.3875,19.1926115,7.27164675,4.01145425,5.953395,13.04
14337,1.425,1.1125,0.375,35.096681,16.71203025,8.391452,8.0796075,10.5
14338,1.325,1.1,0.35,19.43358225,8.12213175,4.53592,5.8116475,9.9
14339,1.425,1.1125,0.3875,25.98231675,10.2341695,5.74077375,8.3631025,9.95
14340,1.45,1.0875,0.375,23.7852305,9.87980075,5.443104,5.953395,10.55
14341,1.6375,1.1625,0.375,31.62386725,13.721158,7.540967,8.77417025,11.1
14342,1.6,1.2875,0.3875,37.57726225,18.95164075,7.427569,9.4970825,10.42
14343,1.375,1.0375,0.3125,24.323871,8.3631025,6.10931725,8.0796075,13.45
14344,1.5625,1.1625,0.35,34.99745775,19.220961,7.0023265,7.7961125,9.08
14345,1.3625,1.025,0.35,23.7285315,9.6671795,4.63514325,6.9456275,10.41
14346,1.3625,1.125,0.375,22.12678475,10.75863525,4.60679375,6.123492,10.12
14347,1.7125,1.3125,0.5125,48.46387625,17.08057375,10.19164525,11.1980525,14.18
14348,1.575,1.2,0.4375,36.3157095,15.03940975,8.334753,10.2341695,11.21
14349,1.75,1.3625,0.475,45.74191825,21.262125,10.44679075,11.3398,12.36
14350,1.5,1.2375,0.4625,31.808139,14.2597985,7.10154975,10.6310625,9.93
14351,1.6625,1.2875,0.4125,38.88133925,16.42853525,8.83086925,10.5176645,11.94
14352,1.225,0.9375,0.3125,15.74814725,7.087375,3.7137845,4.819415,8.44
14353,1.0375,0.8125,0.2625,10.21999475,4.9611625,2.324659,2.83495,7.95
14354,1.325,1.025,0.3625,20.97863,8.66077225,4.40834725,5.37223025,9.94
14355,1.3375,0.95,0.325,18.7957185,8.1363065,3.75630875,5.386405,10.52
14356,1.6625,1.35,0.4875,49.90929475,19.617854,9.25611175,14.17475,9.65
14357,1.5625,1.2375,0.3875,33.29648775,14.4298955,5.96756975,10.0640725,9.79
14358,1.525,1.2125,0.4125,29.3979435,12.927372,6.90310325,8.9300925,10.71
14359,1.4875,1.25,0.4,31.127751,13.90542975,6.4920355,8.50485,11.83
14360,1.375,1.125,0.3625,26.09571475,9.99319875,5.40057975,8.23552975,14.53
14361,1.3125,1.075,0.35,22.92057075,8.561549,4.86193925,7.087375,11.62
14362,1.3875,1.0875,0.425,29.44095575,12.4454305,7.49844275,8.50485,9.81
14363,1.4875,1.1625,0.3875,28.576296,11.963489,6.36446275,8.0796075,10.45
14364,1.275,0.925,0.3,16.9246515,8.3064035,3.86970675,4.40834725,8.94
14365,1.575,1.2625,0.5625,43.2329875,15.87572,9.45455825,12.757275,10.66
14366,1.175,0.875,0.35,14.7700895,5.71242425,3.118445,5.2446575,12.57
14367,1.225,0.9375,0.3,14.5999925,5.443104,3.75630875,4.3941725,9.52
14368,1.625,1.275,0.425,37.1094955,14.84096325,7.427569,11.3681495,11.45
14369,1.4625,1.1875,0.45,29.9654215,10.2908685,6.860579,8.6465975,12.72
14370,1.1,0.8625,0.275,12.0485375,4.6776675,2.16873675,3.40194,10.14
14371,1.375,1.0875,0.4125,24.7491135,8.63242275,5.59902625,8.0796075,11.83
14372,1.2125,0.9125,0.325,16.68368075,6.76135575,3.01922175,5.5281525,12.58
14373,1.425,1.1,0.3625,25.92561775,11.1413535,6.4920355,7.087375,8.79
14374,1.2,0.9125,0.3125,14.628342,6.10931725,3.6003865,4.3941725,8.78
14375,1.55,1.2125,0.4,34.99745775,17.519991,7.44174375,9.2135875,9.22
14376,1.5125,1.1875,0.4125,25.98231675,10.432616,5.59902625,7.7961125,9.7
14377,1.55,1.2125,0.375,29.72445075,12.77144975,7.314171,8.6465975,11.4
14378,1.625,1.2,0.4375,41.95726,17.179797,10.92873225,10.9145575,10.51
14379,1.4,1.15,0.3625,26.43590875,11.29727575,6.36446275,7.030676,8.82
14380,1.575,1.225,0.3875,32.16250775,14.92601175,7.49844275,8.3631025,10.17
14381,1.4875,1.1375,0.4,29.5685285,12.0485375,7.257472,8.0796075,9.6
14382,1.3125,1.0,0.35,20.28406725,6.67630725,4.6209685,6.16601625,12.78
14383,1.6125,1.25,0.425,35.3518265,15.52135125,6.23689,11.056305,12.75
14384,1.6,1.2875,0.4125,39.7743485,16.31513725,7.540967,12.3320325,14.48
14385,1.6875,1.325,0.475,38.42774725,18.21455375,8.43397625,12.3320325,11.43
14386,1.6,1.1875,0.4125,32.02076025,13.87708025,6.13766675,9.7805775,10.96
14387,1.3125,1.025,0.3625,18.71067,9.28446125,4.32329875,6.6621325,8.45
14388,1.65,1.2625,0.45,41.900561,17.81766075,10.8011595,10.546014,11.29
14389,1.7125,1.2625,0.475,43.4597835,18.9091165,10.602713,11.623295,10.6
14390,1.4,1.1125,0.4,27.20134525,12.23280925,4.89028875,7.2291225,10.9
14391,1.425,1.125,0.325,26.63435525,12.0485375,5.71242425,7.5126175,8.55
14392,1.0875,0.8375,0.325,11.89261525,5.1312595,2.608154,3.8271825,11.846666666666666
14393,1.5,1.1875,0.4125,31.6096925,14.84096325,7.41339425,8.1363065,8.72
14394,1.475,1.1625,0.4125,31.65221675,13.87708025,7.41339425,7.7961125,9.37
14395,1.525,1.1625,0.375,31.3828965,14.514944,6.80388,7.2291225,9.85
14396,1.55,1.225,0.35,34.40211825,17.0097,6.78970525,9.355335,9.43
14397,1.325,1.0625,0.3375,21.41804725,9.62465525,4.3374735,5.11708475,9.63
14398,1.65,1.35,0.425,41.4753185,16.3009625,9.8372765,13.1825175,13.87
14399,1.35,1.05,0.475,27.22969475,8.71747125,4.89028875,10.77281,14.18
14400,1.4375,1.1375,0.4,28.7180435,10.61688775,6.39281225,7.93786,13.15
14401,1.525,1.25,0.475,31.56716825,11.679994,7.257472,10.6310625,14.13
14402,1.5,1.1375,0.375,26.308336,9.62465525,5.0745605,7.93786,10.67
14403,1.2625,0.9625,0.3125,18.27125275,8.6465975,3.912231,4.819415,8.56
14404,1.425,1.1125,0.4,23.51591025,10.489315,4.89028875,7.654365,10.34
14405,1.3375,1.0625,0.3375,22.15513425,10.2341695,4.46504625,7.5126175,9.32
14406,1.4875,1.125,0.4,29.9654215,15.29455525,6.19436575,7.654365,10.26
14407,1.3125,1.025,0.3375,22.1976585,10.64523725,4.40834725,6.23689,8.43
14408,1.3875,0.9375,0.3125,15.83319575,6.293589,3.3735905,4.819415,9.646666666666668
14409,1.3,1.0125,0.3625,21.2904745,10.6310625,4.8477645,5.386405,8.48
14410,1.375,1.0875,0.3625,21.9708625,8.46232575,5.14543425,7.7961125,10.81
14411,1.525,1.2375,0.4375,35.81959325,17.81766075,7.64019025,8.9300925,9.581666666666669
14412,1.25,0.9375,0.3125,16.8679525,7.087375,3.8271825,4.3941725,7.82
14413,1.4625,1.125,0.3875,24.777463,10.4609655,6.05261825,6.80388,9.69
14414,1.5625,1.25,0.4,38.612019,17.8885345,7.7394135,8.561549,10.13
14415,1.7,1.3,0.4625,41.23434775,19.6462035,9.015141,10.0640725,9.58
14416,1.4125,1.0625,0.375,26.71940375,9.90815025,6.19436575,7.7961125,13.48
14417,1.4625,1.1,0.3625,25.7129965,13.4660125,5.6415505,7.93786,9.49
14418,1.55,1.225,0.5125,34.91240925,15.762322,6.747181,10.0640725,9.82
14419,1.375,1.075,0.4625,24.5223175,9.87980075,4.89028875,8.221355,11.56
14420,1.7625,1.375,0.5625,50.121916,23.189891,10.5743635,13.0691195,10.73
14421,1.3,1.025,0.35,19.3060095,8.77417025,4.01145425,5.20213325,8.38
14422,1.475,1.1375,0.4125,30.1922175,12.47378,6.36446275,8.0796075,9.88
14423,1.6,1.2625,0.4125,37.42134,15.37960375,9.8372765,9.7805775,9.95
14424,1.675,1.35,0.45,45.60017075,21.92833825,9.128539,13.891255,12.33
14425,1.5875,1.2125,0.5,34.45881725,15.2803805,8.561549,9.922325,9.62
14426,1.65,1.225,0.45,37.74735925,13.02659525,8.20718025,11.056305,14.206666666666663
14427,1.55,1.275,0.5125,40.61065875,19.391058,8.731646,11.056305,13.24
14428,1.775,1.325,0.4875,46.42230625,20.53921275,11.5382465,12.757275,11.39
14429,1.575,1.2,0.3625,30.220567,14.004653,6.16601625,8.3631025,9.26
14430,1.0625,0.825,0.275,11.509897,4.80524025,2.2963095,3.96893,9.21
14431,1.5375,1.1875,0.425,27.0737725,12.60135275,6.8889285,8.3631025,10.67
14432,1.075,0.8375,0.25,11.2547515,5.62737575,2.5231055,2.93417325,8.63
14433,1.475,1.125,0.375,28.33532525,13.6361095,5.839997,7.2291225,10.48
14434,1.4125,1.1375,0.4,29.1716355,14.13222575,6.577084,7.7961125,10.47
14435,1.3,0.9625,0.3,24.08290025,8.278054,4.57844425,8.6465975,13.57
14436,1.25,0.9375,0.3625,16.42853525,6.7755305,5.1312595,5.386405,13.1
14437,1.4125,1.125,0.3875,26.32251075,11.963489,4.60679375,8.788345,11.65
14438,1.3,1.0,0.3875,22.92057075,9.808927,4.77689075,6.1518415,8.81
14439,1.5,1.225,0.375,30.37648925,12.7856245,5.93922025,10.489315,11.04
14440,1.375,1.0375,0.325,22.963095,10.2908685,4.4508715,5.10291,9.54
14441,1.475,1.1625,0.375,27.952607,11.453198,4.66349275,9.02931575,10.57
14442,1.6,1.25,0.475,43.318036,18.6256215,10.56018875,11.056305,11.0
14443,1.2375,0.95,0.3375,16.42853525,6.67630725,3.72795925,5.2446575,9.79
14444,1.4125,1.1125,0.3875,27.93843225,13.65028425,5.59902625,7.7961125,9.35
14445,1.525,1.2,0.3875,28.05183025,14.0330025,7.881161,8.0796075,10.18
14446,1.425,1.1,0.3625,28.10852925,13.99047825,6.7188315,6.9456275,8.4
14447,1.2125,0.95,0.3125,16.68368075,6.02426875,3.005047,4.9611625,11.35
14448,1.425,1.125,0.4125,26.40755925,11.12717875,6.08096775,8.221355,9.77
14449,1.275,0.9625,0.3125,17.53416575,6.7188315,4.06815325,6.3786375,13.3
14450,1.6125,1.25,0.425,36.5425055,16.386011,8.43397625,11.056305,12.03
14451,1.5,1.1625,0.375,29.8520235,13.65028425,7.6260155,7.37087,9.99
14452,1.15,0.925,0.3,14.81261375,4.9611625,3.47281375,5.2446575,11.2
14453,1.1,0.9375,0.35,17.90270925,6.406987,4.3374735,6.80388,10.96
14454,1.3875,1.0875,0.325,26.1665885,9.6671795,6.13766675,8.3631025,10.91
14455,1.6125,1.2875,0.45,37.1094955,14.401546,7.78193775,12.3320325,10.79
14456,1.4125,1.15,0.3875,28.33532525,13.08329425,6.13766675,6.0951425,9.14
14457,1.3625,0.975,0.45,27.11629675,9.2135875,4.479221,7.83863675,13.0
14458,1.6125,1.2875,0.4125,41.00755175,15.592225,9.4970825,10.77281,12.97
14459,1.4125,1.125,0.375,24.323871,10.375917,5.5281525,6.80388,10.74
14460,1.4125,1.075,0.375,26.86115125,10.47514025,4.649318,9.4970825,11.16
14461,1.4,1.1125,0.35,25.7696955,9.70970375,5.6982495,6.520385,10.93
14462,1.1875,0.8875,0.2875,13.154168,5.4147545,3.005047,4.252425,8.44
14463,1.475,1.2,0.375,27.9242575,11.736693,5.6415505,8.17883075,9.41
14464,1.55,1.2125,0.3875,32.545226,9.87980075,6.42116175,10.0640725,14.61
14465,1.4625,1.1375,0.3875,27.328918,12.09106175,6.4353365,7.427569,9.35
14466,1.675,1.3,0.45,41.23434775,17.08057375,7.484268,11.90679,12.59
14467,1.4625,1.125,0.3625,24.45144375,8.8733935,5.556502,7.7961125,10.73
14468,1.1375,0.875,0.3,15.49300175,6.8322295,2.96252275,4.6776675,9.99
14469,1.375,1.1,0.375,23.700182,8.20718025,4.77689075,7.7961125,11.37
14470,1.1125,0.875,0.3125,16.74037975,5.74077375,4.479221,5.386405,13.83
14471,1.55,1.2,0.425,31.9498865,15.1669825,7.47009325,8.221355,9.79
14472,1.3625,1.025,0.35,24.76328825,11.04213025,4.422522,6.520385,10.49
14473,1.4875,1.125,0.35,27.21552,13.097469,6.5487345,7.087375,9.55
14474,1.55,1.15,0.3625,27.14464625,13.65028425,5.51397775,6.690482,8.34
14475,1.6125,1.275,0.475,41.80133775,17.1514475,9.7805775,13.60776,10.36
14476,1.6625,1.3125,0.4625,36.86852475,16.726205,7.35669525,9.922325,10.65
14477,1.4875,1.2125,0.4125,35.777069,13.70698325,6.95980225,11.623295,14.6
14478,1.2125,0.925,0.3,15.3370795,6.95980225,3.27436725,4.3941725,8.88
14479,1.1375,0.9,0.275,12.43125575,5.839997,2.778251,3.5436875,10.855
14480,1.1125,0.85,0.2875,12.984071,4.5075705,2.42388225,5.10291,10.17
14481,1.5,1.125,0.4125,29.1149365,13.154168,6.4353365,8.15048125,9.17
14482,1.3,1.0125,0.3625,19.83047525,6.67630725,4.479221,6.6621325,10.98
14483,1.15,0.9,0.3125,13.53688625,5.34388075,3.24601775,4.9611625,9.18
14484,1.4125,1.05,0.375,22.92057075,9.17106325,5.1879585,6.23689,9.77
14485,1.6375,1.3125,0.4625,43.21881275,18.83824275,9.22776225,11.4815475,10.94
14486,1.325,1.0375,0.4,22.1976585,8.32057825,4.479221,6.9456275,9.84
14487,1.2375,0.9375,0.35,17.50581625,6.0951425,4.09650275,5.386405,10.57
14488,1.5125,1.2125,0.4,32.89959475,10.56018875,6.917278,10.0640725,12.42
14489,1.45,1.1375,0.3375,27.1871705,13.99047825,5.6699,6.520385,9.74
14490,1.6125,1.2,0.3875,33.40988575,18.5122235,6.973977,9.2135875,9.04
14491,1.475,1.15,0.4,28.462898,14.061352,6.13766675,7.37087,9.0
14492,1.475,1.2375,0.3875,31.31202275,12.94154675,6.87475375,9.63883,9.66
14493,1.5625,1.225,0.375,31.62386725,12.246984,7.29999625,8.9300925,12.5575
14494,1.625,1.2875,0.4375,38.9805625,17.860185,8.5898985,11.29727575,12.93
14495,1.5125,1.2,0.475,34.8415355,11.69416875,7.75358825,11.7650425,13.22
14496,1.5125,1.225,0.4625,33.5941575,13.664459,5.71242425,10.2341695,12.05
14497,1.4875,1.125,0.4,30.94347925,14.50076925,6.22271525,8.7599955,10.92
14498,1.5625,1.15,0.4,34.60056475,16.612807,7.881161,9.355335,11.48
14499,1.0625,0.8125,0.275,10.98543125,3.95475525,2.891649,3.40194,9.34
14500,1.5625,1.225,0.4125,37.328524,13.6361095,8.85921875,11.623295,14.41
14501,1.3,1.0375,0.3625,17.8885345,7.2291225,4.8477645,6.23689,11.03
14502,1.3,1.0125,0.35,18.27125275,9.979024,3.7704835,5.6982495,8.14
14503,1.25,0.9625,0.3125,15.6205745,7.030676,2.9199985,4.8477645,8.47
14504,1.6125,1.3125,0.475,44.04094825,17.463292,10.36174225,14.5999925,14.44
14505,1.4375,1.1125,0.425,22.72212425,9.85145125,4.15320175,7.087375,11.15
14506,1.6875,1.35,0.4375,44.06929775,18.83824275,7.881161,14.514944,10.13
14507,1.425,1.25,0.375,33.3673615,18.01610725,6.19436575,8.278054,9.86
14508,1.375,1.075,0.4125,24.5790165,8.63242275,4.94698775,7.93786,13.42
14509,1.55,1.2,0.4125,35.0116325,16.4710595,7.3992195,8.221355,9.97
14510,1.6375,1.2875,0.4625,40.029494,17.56251525,8.051258,13.04077,10.59
14511,1.6375,1.275,0.4625,43.21881275,18.200379,8.0229085,11.1980525,9.94
14512,1.65,1.4125,0.5,49.90929475,19.617854,9.25611175,14.17475,10.94
14513,1.525,1.275,0.4375,35.28095275,15.422128,7.654365,9.7805775,11.26
14514,1.4625,1.1375,0.425,28.19357775,12.06271225,7.4559185,12.0485375,14.75
14515,1.3625,1.0375,0.3375,24.76328825,10.375917,4.3941725,6.19436575,9.71
14516,1.675,1.3,0.4875,44.22522,19.5895045,10.7444605,11.90679,11.22
14517,1.5125,1.1625,0.4125,31.127751,14.401546,6.10931725,10.20582,11.16
14518,1.5,1.175,0.375,29.49765475,11.8784405,6.22271525,8.788345,10.53
14519,1.5625,1.1875,0.4125,32.41765325,13.48018725,7.01650125,9.8939755,10.32
14520,1.5,1.2125,0.375,29.7386255,14.75591475,5.48562825,8.6465975,9.28
14521,1.6,1.25,0.45,41.39027,19.0225145,8.8166945,11.55242125,11.63
14522,1.4375,1.15,0.3875,27.8675585,13.777857,6.0951425,6.7755305,9.17
14523,1.6,1.25,0.3875,34.60056475,17.42076775,6.690482,9.02931575,11.76
14524,1.4875,1.1875,0.4125,29.10076175,10.75863525,6.4353365,10.9145575,14.59
14525,1.3125,0.9875,0.3375,17.84601025,6.47786075,3.81300775,4.3941725,11.19
14526,1.4875,1.175,0.3625,33.40988575,14.50076925,7.41339425,7.654365,9.34
14527,1.45,1.15,0.425,24.38057,11.15552825,6.22271525,7.37087,11.36
14528,1.25,1.0,0.325,16.68368075,6.76135575,4.26659975,5.2446575,13.17
14529,1.7125,1.375,0.425,45.7277435,18.49804875,9.22776225,13.097469,10.94
14530,1.575,1.3,0.4,41.39027,17.8318355,7.597666,10.0640725,9.83
14531,1.3,0.975,0.3125,15.71979775,6.67630725,3.10427025,4.819415,9.72
14532,1.7875,1.4125,0.45,49.34230475,24.6924145,11.5382465,12.7289255,10.79
14533,1.3,1.0,0.35,17.7184375,7.711064,4.195726,5.386405,9.14
14534,1.3125,1.0,0.3125,19.83047525,8.618248,4.06815325,5.5281525,9.38
14535,1.5125,1.225,0.45,31.127751,13.6361095,6.577084,8.9300925,11.06
14536,1.5,1.125,0.375,26.08154,11.1413535,6.010094,8.20718025,9.191666666666668
14537,1.6625,1.3,0.45,42.354153,18.2287285,8.901743,10.489315,10.71
